H,HV,HKO,PL,D,ER,PIND,MOODETUD_P,KKT,DBH,H_VALEM,V,S
19.30,7.60,0.00,LM,14.15,14,0.14550,0.14550,ND,14.15,16.514,0.14724,5.4610
21.40,8.00,0.00,LM,22.05,14,0.14550,0.14550,ND,22.05,20.700,0.39252,9.4100
13.80,7.10,0.00,PN,12.30,9,2.52047,1.84400,ND,12.30,15.115,0.08289,3.4268
14.60,6.70,0.00,KS,11.20,14,0.14550,0.14550,ND,11.20,14.175,0.06835,3.1675
16.30,10.10,0.00,PN,15.65,9,2.52047,1.84400,ND,15.65,17.505,0.15541,5.1043
11.90,4.70,0.00,KU,14.05,9,2.52047,1.84400,ND,14.05,16.443,0.10617,3.7075
12.66,8.21,7.00,KU,13.70,15,1.64458,1.64458,ND,13.70,16.193,0.10661,3.8346
19.70,8.50,0.00,LM,22.25,14,0.14550,0.14550,ND,22.25,20.779,0.36968,8.7410
24.10,13.60,8.00,KU,18.60,15,1.64458,1.64458,ND,18.60,19.155,0.33881,9.4329
15.50,6.30,0.00,LM,14.55,14,0.14550,0.14550,ND,14.55,16.789,0.12782,4.5343
8.90,2.60,1.40,KU,9.70,9,2.52047,1.84400,ND,9.70,12.741,0.04053,1.9868
24.60,9.20,2.30,KU,27.35,13,0.95068,0.95068,ND,27.35,22.509,0.71067,13.6818
35.20,14.30,8.80,KU,52.00,15,1.64458,1.64458,ND,52.00,26.796,3.15346,33.5891
24.60,7.40,6.00,KU,29.40,15,1.64458,1.64458,ND,29.40,23.076,0.81181,14.5893
19.00,10.90,0.00,PN,24.05,15,1.64458,1.64458,ND,24.05,21.450,0.42135,9.0828
25.20,15.30,0.00,VA,35.20,13,0.95068,0.95068,ND,35.20,24.396,1.11476,16.9411
8.13,4.30,0.00,JA,8.45,15,1.64458,1.64458,ND,8.45,11.394,0.02393,1.3728
16.10,8.40,0.00,LM,12.80,15,1.64458,1.64458,ND,12.80,15.514,0.10235,4.1398
27.60,18.30,10.00,KU,31.85,15,1.64458,1.64458,ND,31.85,23.679,1.04674,17.5248
9.57,1.53,0.34,KU,10.35,9,2.52047,1.84400,ND,10.35,13.385,0.04888,2.2616
17.70,8.50,3.00,KU,19.40,13,0.95068,0.95068,ND,19.40,19.546,0.27731,7.2873
19.50,9.40,4.30,KU,26.80,15,1.64458,1.64458,ND,26.80,22.346,0.55371,10.7318
27.70,11.10,0.00,PN,27.50,13,0.95068,0.95068,ND,27.50,22.553,0.78262,14.9914
31.60,16.80,7.50,KU,42.30,15,1.64458,1.64458,ND,42.30,25.603,1.98197,25.5244
9.04,4.79,3.76,KU,11.95,15,1.64458,1.64458,ND,11.95,14.825,0.06163,2.4640
20.60,8.30,4.20,KU,24.75,14,0.14550,0.14550,ND,24.75,21.692,0.50185,10.5307
9.30,4.70,0.00,PN,7.30,14,0.14550,0.14550,ND,7.30,10.020,0.02150,1.2397
18.50,10.30,5.60,KU,18.25,15,1.64458,1.64458,ND,18.25,18.977,0.25689,7.1815
27.10,15.00,0.00,LM,53.65,15,1.64458,1.64458,ND,53.65,26.962,2.89095,28.8770
24.60,19.80,8.30,KU,21.60,15,1.64458,1.64458,ND,21.60,20.518,0.45788,11.0488
18.90,10.00,5.30,KU,15.25,15,1.64458,1.64458,ND,15.25,17.252,0.18593,6.1945
9.60,4.60,0.60,KU,10.20,14,0.14550,0.14550,ND,10.20,13.240,0.04763,2.2365
21.90,11.40,8.60,KU,27.30,15,1.64458,1.64458,ND,27.30,22.495,0.63637,12.2001
11.00,5.60,0.00,PN,10.15,9,2.52047,1.84400,ND,10.15,13.191,0.04646,2.2884
20.80,10.70,0.00,PN,29.50,14,0.14550,0.14550,ND,29.50,23.103,0.68868,12.1572
14.40,7.20,0.00,PN,14.35,9,2.52047,1.84400,ND,14.35,16.653,0.11710,4.1616
9.50,3.80,3.10,KU,8.35,13,0.95068,0.95068,ND,8.35,11.280,0.03194,1.8248
15.00,6.70,0.00,LM,9.70,14,0.14550,0.14550,ND,9.70,12.741,0.05533,2.9339
18.70,9.80,0.00,LM,21.10,14,0.14550,0.14550,ND,21.10,20.309,0.31700,7.8757
30.80,10.80,0.00,LM,59.20,15,1.64458,1.64458,ND,59.20,27.461,4.01267,36.4178
7.40,3.40,0.00,PN,8.30,14,0.14550,0.14550,ND,8.30,11.223,0.02253,1.3052
24.90,11.00,0.00,LM,51.90,14,0.14550,0.14550,ND,51.90,26.786,2.48589,25.5984
15.00,10.50,4.90,KU,16.35,15,1.64458,1.64458,ND,16.35,17.930,0.17322,5.3120
24.80,6.30,3.20,KU,29.80,14,0.14550,0.14550,ND,29.80,23.180,0.83846,14.8817
10.60,3.00,0.00,TM,10.65,14,0.14550,0.14550,ND,10.65,13.671,0.04965,2.3233
26.60,17.30,0.00,VA,28.20,15,1.64458,1.64458,ND,28.20,22.752,0.75388,14.3366
17.30,7.50,0.00,LM,14.30,14,0.14550,0.14550,ND,14.30,16.618,0.13609,4.9564
23.50,13.90,7.20,KU,34.70,15,1.64458,1.64458,ND,34.70,24.296,1.05251,16.1241
8.72,3.84,0.00,JA,11.25,15,1.64458,1.64458,ND,11.25,14.219,0.04485,1.9487
17.90,8.00,0.00,LM,19.00,14,0.14550,0.14550,ND,19.00,19.353,0.24724,6.7983
17.40,7.90,0.00,LM,18.80,15,1.64458,1.64458,ND,18.80,19.255,0.23597,6.5435
16.30,7.60,0.00,LM,14.10,14,0.14550,0.14550,ND,14.10,16.479,0.12549,4.6130
26.80,9.30,6.90,KU,37.15,9,2.52047,1.84400,ND,37.15,24.764,1.34474,19.4388
23.10,9.40,8.10,KU,32.15,15,1.64458,1.64458,ND,32.15,23.748,0.90203,14.8428
12.50,6.01,0.00,SA,14.30,14,0.14550,0.14550,ND,14.30,16.618,0.10863,3.7613
14.90,2.60,0.00,TM,13.40,14,0.14550,0.14550,ND,13.40,15.972,0.10236,3.9658
11.90,5.10,0.00,TM,10.90,14,0.14550,0.14550,ND,10.90,13.903,0.05687,2.6376
15.80,8.00,0.00,LM,10.05,14,0.14550,0.14550,ND,10.05,13.092,0.06214,3.1948
18.60,9.70,0.00,VA,24.00,9,2.52047,1.84400,ND,24.00,21.432,0.38916,8.5195
8.80,1.90,0.00,TM,7.40,14,0.14550,0.14550,ND,7.40,10.145,0.02120,1.2002
32.70,7.90,5.90,KU,38.90,9,2.52047,1.84400,ND,38.90,25.070,1.76575,24.6316
19.30,7.00,4.20,NU,25.40,14,0.14550,0.14550,ND,25.40,21.908,0.49664,10.1264
16.90,3.70,3.30,KU,21.10,14,0.14550,0.14550,ND,21.10,20.309,0.31195,7.5364
10.78,6.00,3.50,KU,13.15,15,1.64458,1.64458,ND,13.15,15.784,0.08595,3.1763
13.80,3.90,0.00,PN,14.45,15,1.64458,1.64458,ND,14.45,16.721,0.11440,4.0258
30.00,11.20,6.00,KU,43.10,15,1.64458,1.64458,ND,43.10,25.719,1.94885,24.6109
11.00,8.00,4.80,KU,11.45,14,0.14550,0.14550,ND,11.45,14.396,0.06688,2.8351
20.80,18.10,4.30,KU,20.10,15,1.64458,1.64458,ND,20.10,19.871,0.34271,8.7880
9.60,4.30,0.00,PN,9.30,15,1.64458,1.64458,ND,9.30,12.326,0.03483,1.8498
32.10,10.60,5.40,KU,49.90,15,1.64458,1.64458,ND,49.90,26.571,2.68551,29.6332
18.30,11.40,0.00,PN,29.00,14,0.14550,0.14550,ND,29.00,22.971,0.59213,10.5644
22.40,2.60,0.00,PN,24.15,13,0.95068,0.95068,ND,24.15,21.485,0.49426,10.6940
25.40,9.20,2.30,KU,31.10,13,0.95068,0.95068,ND,31.10,23.503,0.92700,15.8169
10.30,6.90,5.80,KU,12.20,15,1.64458,1.64458,ND,12.20,15.033,0.07155,2.8348
21.90,8.50,0.00,PI,13.60,15,1.64458,1.64458,ND,13.60,16.120,0.14717,5.8038
12.90,6.00,3.20,KU,14.35,15,1.64458,1.64458,ND,14.35,16.653,0.11845,4.0778
23.30,9.80,0.00,PN,37.35,13,0.95068,0.95068,ND,37.35,24.801,1.22639,17.1855
29.50,14.50,0.00,LM,47.95,15,1.64458,1.64458,ND,47.95,26.348,2.52836,28.2720
16.90,5.50,0.00,KS,10.85,14,0.14550,0.14550,ND,10.85,13.857,0.07252,3.5215
35.50,8.70,4.00,KU,58.50,15,1.64458,1.64458,ND,58.50,27.402,3.88534,37.0630
29.60,15.80,0.00,PN,41.05,9,2.52047,1.84400,ND,41.05,25.416,1.85816,23.8942
21.40,11.30,4.60,KU,26.70,14,0.14550,0.14550,ND,26.70,22.316,0.59803,11.6961
19.80,7.10,0.00,LM,15.55,14,0.14550,0.14550,ND,15.55,17.442,0.18197,6.1528
23.20,13.30,7.60,KU,29.55,15,1.64458,1.64458,ND,29.55,23.116,0.77622,13.8419
35.00,8.00,5.30,KU,67.50,9,2.52047,1.84400,ND,67.50,28.070,4.86494,40.5011
11.50,4.70,3.10,KU,12.35,13,0.95068,0.95068,ND,12.35,15.155,0.08041,3.1765
14.50,7.70,2.80,KU,16.10,15,1.64458,1.64458,ND,16.10,17.780,0.16332,5.0715
12.80,5.60,3.10,KU,7.55,13,0.95068,0.95068,ND,7.55,10.330,0.02942,1.6896
13.30,6.50,0.00,LM,10.50,14,0.14550,0.14550,ND,10.50,13.529,0.05849,2.8325
18.60,8.30,0.00,PN,16.95,13,0.95068,0.95068,ND,16.95,18.276,0.20529,6.2718
23.00,16.90,0.00,SA,27.75,15,1.64458,1.64458,ND,27.75,22.625,0.66311,12.5905
29.30,17.10,0.00,LM,60.90,15,1.64458,1.64458,ND,60.90,27.597,4.02497,35.5057
30.50,14.70,0.00,PN,38.90,9,2.52047,1.84400,ND,38.90,25.070,1.71742,23.3252
18.60,12.20,8.30,KU,21.95,15,1.64458,1.64458,ND,21.95,20.660,0.36579,8.5606
9.10,4.50,0.00,PN,13.85,9,2.52047,1.84400,ND,13.85,16.301,0.07393,2.6236
11.10,5.60,0.00,PN,9.30,9,2.52047,1.84400,ND,9.30,12.326,0.03931,2.1144
15.70,4.40,0.00,PN,14.95,13,0.95068,0.95068,ND,14.95,17.057,0.13717,4.7052
16.00,6.60,0.00,LV,12.40,14,0.14550,0.14550,ND,12.40,15.196,0.09327,3.9295
30.40,11.30,8.20,KU,31.60,15,1.64458,1.64458,ND,31.60,23.621,1.13141,19.1543
11.40,5.70,0.00,VA,8.95,9,2.52047,1.84400,ND,8.95,11.951,0.03535,1.9869
32.30,12.30,8.00,KU,56.50,15,1.64458,1.64458,ND,56.50,27.229,3.34208,32.8207
12.30,7.30,0.00,LM,8.75,14,0.14550,0.14550,ND,8.75,11.731,0.03808,2.1948
11.00,5.20,0.00,PN,9.55,15,1.64458,1.64458,ND,9.55,12.587,0.04113,2.1531
8.90,3.20,0.00,SP,9.45,15,1.64458,1.64458,ND,9.45,12.483,0.03436,1.7692
26.20,7.30,0.00,PN,31.40,15,1.64458,1.64458,ND,31.40,23.574,0.96779,16.2049
35.60,11.00,8.10,KU,58.35,9,2.52047,1.84400,ND,58.35,27.390,3.87922,37.0980
22.80,5.80,0.00,LM,52.10,14,0.14550,0.14550,ND,52.10,26.806,2.29711,23.4795
21.10,6.80,3.80,KU,32.40,9,2.52047,1.84400,ND,32.40,23.805,0.84235,13.6894
21.80,5.30,0.00,SA,16.90,15,1.64458,1.64458,ND,16.90,18.248,0.23547,7.3055
19.10,10.50,5.00,KU,24.65,15,1.64458,1.64458,ND,24.65,21.658,0.46534,9.7583
27.10,5.10,3.40,KU,29.45,14,0.14550,0.14550,ND,29.45,23.089,0.89157,16.0665
17.80,5.20,4.20,KU,16.65,15,1.64458,1.64458,ND,16.65,18.105,0.20845,6.3536
27.20,14.40,0.00,PN,44.65,9,2.52047,1.84400,ND,44.65,25.932,2.02768,23.9077
34.40,14.90,0.00,SA,55.20,15,1.64458,1.64458,ND,55.20,27.110,3.66401,36.1467
5.90,1.90,0.00,LM,10.45,15,1.64458,1.64458,ND,10.45,13.481,0.03101,1.3565
13.00,5.00,0.00,PN,10.65,13,0.95068,0.95068,ND,10.65,13.671,0.05900,2.8053
7.40,2.70,0.00,PN,7.10,13,0.95068,0.95068,ND,7.10,9.768,0.01706,1.0012
28.30,14.60,0.00,KU,34.35,9,2.52047,1.84400,ND,34.35,24.224,1.22939,19.1817
12.00,5.60,0.00,LM,10.55,15,1.64458,1.64458,ND,10.55,13.576,0.05420,2.5846
13.80,5.70,0.00,TM,9.45,14,0.14550,0.14550,ND,9.45,12.483,0.04830,2.6251
10.10,5.40,0.00,PN,9.65,9,2.52047,1.84400,ND,9.65,12.690,0.03910,2.0109
35.40,20.10,0.00,HB,54.85,15,1.64458,1.64458,ND,54.85,27.077,3.96572,38.2831
12.70,7.50,0.00,PN,13.80,9,2.52047,1.84400,ND,13.80,16.265,0.09709,3.5564
26.00,13.00,0.00,PN,44.00,13,0.95068,0.95068,ND,44.00,25.844,1.88660,22.5373
27.60,13.20,0.00,PN,36.15,15,1.64458,1.64458,ND,36.15,24.579,1.34774,19.6368
16.50,2.00,0.00,PN,17.05,13,0.95068,0.95068,ND,17.05,18.333,0.18648,5.6259
23.40,13.80,0.00,PN,29.75,13,0.95068,0.95068,ND,29.75,23.167,0.78119,13.7459
25.20,18.00,6.90,KU,18.65,15,1.64458,1.64458,ND,18.65,19.180,0.35500,9.8777
26.80,8.30,3.40,KU,33.65,15,1.64458,1.64458,ND,33.65,24.078,1.12503,17.8574
23.30,12.30,0.00,KU,35.50,9,2.52047,1.84400,ND,35.50,24.454,1.08815,16.3066
31.50,12.20,6.90,KU,43.45,15,1.64458,1.64458,ND,43.45,25.768,2.07158,26.0117
18.50,9.60,0.00,VA,16.10,9,2.52047,1.84400,ND,16.10,17.780,0.17412,5.6812
28.50,18.20,9.80,KU,42.00,15,1.64458,1.64458,ND,42.00,25.559,1.77320,22.8949
8.10,5.00,0.70,KU,11.30,13,0.95068,0.95068,ND,11.30,14.264,0.05047,2.1112
27.50,6.50,0.00,PN,24.70,15,1.64458,1.64458,ND,24.70,21.675,0.62702,13.3692
12.10,7.40,0.00,LM,10.35,15,1.64458,1.64458,ND,10.35,13.385,0.05253,2.5555
11.20,4.60,2.70,KU,19.10,15,1.64458,1.64458,ND,19.10,19.402,0.18153,4.6776
10.20,3.80,0.00,PN,9.35,13,0.95068,0.95068,ND,9.35,12.379,0.03701,1.9661
7.80,4.00,0.00,PN,7.20,9,2.52047,1.84400,ND,7.20,9.894,0.01828,1.0586
18.60,7.90,0.00,PN,27.45,9,2.52047,1.84400,ND,27.45,22.539,0.53840,10.1570
18.70,5.20,0.00,PN,17.70,13,0.95068,0.95068,ND,17.70,18.689,0.22495,6.5831
18.00,7.70,2.80,KU,21.40,14,0.14550,0.14550,ND,21.40,20.435,0.33872,8.1062
16.90,6.50,0.00,LM,21.45,14,0.14550,0.14550,ND,21.45,20.456,0.29891,7.2507
31.40,16.60,0.00,HB,38.60,15,1.64458,1.64458,ND,38.60,25.019,1.74337,23.8637
10.30,3.80,0.00,PN,10.75,13,0.95068,0.95068,ND,10.75,13.764,0.04933,2.2809
23.60,19.20,15.30,KU,28.90,15,1.64458,1.64458,ND,28.90,22.944,0.75698,13.7996
13.70,5.20,0.00,SA,9.55,14,0.14550,0.14550,ND,9.55,12.587,0.05202,2.7246
18.30,9.60,0.00,LM,14.25,14,0.14550,0.14550,ND,14.25,16.583,0.14220,5.2183
36.90,22.30,11.70,KU,48.20,13,0.95068,0.95068,ND,48.20,26.377,2.89806,33.1896
20.80,10.10,0.00,LM,17.70,14,0.14550,0.14550,ND,17.70,18.689,0.24668,7.3512
12.90,5.90,0.00,VA,8.95,9,2.52047,1.84400,ND,8.95,11.951,0.03922,2.2319
40.90,19.40,11.20,KU,63.75,13,0.95068,0.95068,ND,63.75,27.812,5.16195,45.6294
32.80,6.90,0.00,VA,41.90,13,0.95068,0.95068,ND,41.90,25.544,2.06443,26.5481
8.20,4.60,0.00,PN,9.70,9,2.52047,1.84400,ND,9.70,12.741,0.03335,1.6721
12.90,6.90,0.00,PN,16.55,9,2.52047,1.84400,ND,16.55,18.047,0.14153,4.3280
15.60,5.30,0.00,LM,11.85,14,0.14550,0.14550,ND,11.85,14.741,0.08536,3.7190
30.90,12.90,9.90,KU,33.50,15,1.64458,1.64458,ND,33.50,24.046,1.27791,20.4837
7.11,4.65,0.00,PN,10.55,15,1.64458,1.64458,ND,10.55,13.576,0.03530,1.6013
8.80,4.80,0.00,JA,7.35,15,1.64458,1.64458,ND,7.35,10.083,0.02091,1.1921
10.50,4.90,0.75,KU,7.80,13,0.95068,0.95068,ND,7.80,10.634,0.02706,1.4683
15.10,4.40,0.80,KU,16.90,13,0.95068,0.95068,ND,16.90,18.248,0.18559,5.5139
20.50,12.40,9.70,KU,23.85,15,1.64458,1.64458,ND,23.85,21.379,0.46631,10.1357
21.40,14.40,0.00,PN,29.15,14,0.14550,0.14550,ND,29.15,23.011,0.69030,12.3484
28.40,15.50,0.00,PN,49.15,9,2.52047,1.84400,ND,49.15,26.487,2.56023,27.4618
25.30,15.00,0.00,PN,44.75,9,2.52047,1.84400,ND,44.75,25.945,1.90182,22.3160
27.30,15.00,0.00,VA,32.15,13,0.95068,0.95068,ND,32.15,23.748,1.00595,16.7937
18.80,8.20,0.00,KS,56.60,14,0.14550,0.14550,ND,56.60,27.238,2.16416,20.3407
29.20,10.30,0.00,PN,35.55,15,1.64458,1.64458,ND,35.55,24.464,1.37551,20.4160
9.60,4.50,0.00,PN,8.90,9,2.52047,1.84400,ND,8.90,11.896,0.03189,1.7703
15.80,2.70,0.00,TM,14.00,14,0.14550,0.14550,ND,14.00,16.408,0.11714,4.3711
15.40,7.00,2.00,KU,13.95,13,0.95068,0.95068,ND,13.95,16.372,0.13074,4.6877
31.10,10.50,8.50,KU,32.65,15,1.64458,1.64458,ND,32.65,23.861,1.22732,20.1610
13.20,6.00,0.00,PN,15.15,14,0.14550,0.14550,ND,15.15,17.187,0.12098,4.0482
16.00,5.70,0.00,VA,15.40,14,0.14550,0.14550,ND,15.40,17.348,0.13996,4.7191
14.20,5.30,0.00,PN,20.60,14,0.14550,0.14550,ND,20.60,20.093,0.23837,5.8958
15.00,4.20,0.00,LM,8.90,14,0.14550,0.14550,ND,8.90,11.896,0.04660,2.6926
17.00,6.10,0.00,PN,19.10,14,0.14550,0.14550,ND,19.10,19.402,0.24035,6.4843
17.00,9.60,5.00,KU,20.00,14,0.14550,0.14550,ND,20.00,19.825,0.28345,7.2137
9.90,5.50,0.40,KU,7.30,14,0.14550,0.14550,ND,7.30,10.020,0.02256,1.3068
22.60,9.60,0.00,PN,29.70,9,2.52047,1.84400,ND,29.70,23.154,0.75374,13.2657
20.00,6.40,4.00,KU,29.80,15,1.64458,1.64458,ND,29.80,23.180,0.68882,12.0830
31.90,14.60,8.10,KU,47.65,15,1.64458,1.64458,ND,47.65,26.312,2.46422,28.3881
8.40,3.70,2.00,KU,12.35,15,1.64458,1.64458,ND,12.35,15.155,0.06182,2.3772
9.50,5.20,0.30,KU,8.85,14,0.14550,0.14550,ND,8.85,11.841,0.03579,1.9308
20.40,9.60,0.00,PN,20.75,13,0.95068,0.95068,ND,20.75,20.159,0.33471,8.3923
32.40,13.00,0.00,PN,38.05,13,0.95068,0.95068,ND,38.05,24.924,1.74215,24.2286
34.40,9.70,7.00,KU,46.95,15,1.64458,1.64458,ND,46.95,26.227,2.58415,30.2665
14.80,6.00,0.00,TM,10.00,14,0.14550,0.14550,ND,10.00,13.043,0.05720,2.9604
8.60,2.90,0.00,PN,8.20,13,0.95068,0.95068,ND,8.20,11.107,0.02476,1.4757
11.90,4.00,0.00,PN,9.00,14,0.14550,0.14550,ND,9.00,12.005,0.03905,2.1828
17.70,8.50,0.00,PN,21.20,14,0.14550,0.14550,ND,21.20,20.351,0.30705,7.4802
15.70,8.00,5.40,KU,30.45,15,1.64458,1.64458,ND,30.45,23.344,0.57889,9.7839
16.60,8.70,0.00,JA,26.35,9,2.52047,1.84400,ND,26.35,22.209,0.42380,8.3747
22.60,11.60,0.00,PN,45.45,9,2.52047,1.84400,ND,45.45,26.038,1.76513,20.3006
23.20,5.70,3.50,KU,21.90,15,1.64458,1.64458,ND,21.90,20.640,0.44505,10.5686
12.10,6.90,0.00,LV,11.20,15,1.64458,1.64458,ND,11.20,14.175,0.06079,2.7499
11.80,5.70,0.00,LM,7.85,14,0.14550,0.14550,ND,7.85,10.694,0.02998,1.6352
23.10,11.10,0.00,VA,27.70,15,1.64458,1.64458,ND,27.70,22.611,0.63421,12.1981
22.10,8.30,0.00,LM,21.80,14,0.14550,0.14550,ND,21.80,20.599,0.39572,9.6109
20.40,10.40,0.00,PN,30.55,14,0.14550,0.14550,ND,30.55,23.369,0.72552,12.3558
10.00,4.10,0.00,PN,9.20,14,0.14550,0.14550,ND,9.20,12.220,0.03525,1.8997
18.30,5.70,0.00,PN,15.80,14,0.14550,0.14550,ND,15.80,17.598,0.17577,5.7558
21.90,5.30,3.00,KU,19.20,15,1.64458,1.64458,ND,19.20,19.450,0.32940,8.8528
10.40,3.80,0.00,JA,12.40,14,0.14550,0.14550,ND,12.40,15.196,0.06290,2.5276
29.80,17.70,6.70,KU,25.85,15,1.64458,1.64458,ND,25.85,22.053,0.76736,15.7114
8.92,5.25,0.00,JA,10.65,15,1.64458,1.64458,ND,10.65,13.671,0.04093,1.8835
19.20,6.00,0.00,LM,17.60,14,0.14550,0.14550,ND,17.60,18.635,0.22634,6.7503
19.20,9.80,0.00,PN,32.10,14,0.14550,0.14550,ND,32.10,23.737,0.75782,12.2457
17.30,4.40,0.00,VA,10.50,13,0.95068,0.95068,ND,10.50,13.529,0.06968,3.4688
15.30,5.10,0.00,PN,12.10,14,0.14550,0.14550,ND,12.10,14.950,0.08782,3.7161
12.60,6.50,0.00,PN,8.30,14,0.14550,0.14550,ND,8.30,11.223,0.03488,2.1233
15.40,6.30,0.00,PN,13.70,14,0.14550,0.14550,ND,13.70,16.193,0.11323,4.2336
17.70,7.90,0.00,LM,25.65,14,0.14550,0.14550,ND,25.65,21.989,0.44470,9.0580
27.10,10.00,2.80,KU,31.55,15,1.64458,1.64458,ND,31.55,23.609,1.01124,17.0698
20.70,8.80,5.90,KU,18.70,15,1.64458,1.64458,ND,18.70,19.205,0.29767,8.1815
9.70,3.20,0.00,LV,12.35,15,1.64458,1.64458,ND,12.35,15.155,0.06216,2.4816
15.40,8.20,0.00,LM,16.35,14,0.14550,0.14550,ND,16.35,17.930,0.16037,5.0608
26.70,16.10,0.00,PN,35.95,15,1.64458,1.64458,ND,35.95,24.541,1.29152,18.9010
29.10,13.20,0.00,SA,55.90,13,0.95068,0.95068,ND,55.90,27.175,3.26560,31.4057
23.00,7.80,0.00,PN,23.40,13,0.95068,0.95068,ND,23.40,21.216,0.47559,10.6318
26.20,11.80,0.00,SA,33.65,14,0.14550,0.14550,ND,33.65,24.078,1.08481,17.1812
30.90,13.90,0.00,VA,45.50,15,1.64458,1.64458,ND,45.50,26.044,2.28851,27.0735
25.50,6.00,0.00,PN,34.75,15,1.64458,1.64458,ND,34.75,24.306,1.15536,17.4635
18.10,5.90,0.00,LM,17.60,14,0.14550,0.14550,ND,17.60,18.635,0.21443,6.3692
25.50,9.10,2.70,KU,26.35,15,1.64458,1.64458,ND,26.35,22.209,0.68597,13.7065
21.40,4.40,0.00,PN,26.95,13,0.95068,0.95068,ND,26.95,22.391,0.59003,11.4164
29.10,6.70,0.00,PN,21.90,13,0.95068,0.95068,ND,21.90,20.640,0.52029,12.5343
22.00,5.80,0.00,PN,21.20,15,1.64458,1.64458,ND,21.20,20.351,0.37457,9.2248
21.90,7.40,0.00,VA,25.15,15,1.64458,1.64458,ND,25.15,21.826,0.49691,10.4953
7.30,2.40,1.80,KU,10.85,15,1.64458,1.64458,ND,10.85,13.857,0.04280,1.8458
20.00,1.70,1.50,KU,19.40,14,0.14550,0.14550,ND,19.40,19.546,0.30933,8.1898
38.40,19.10,0.00,HB,45.25,15,1.64458,1.64458,ND,45.25,26.012,2.92624,34.2869
14.40,5.80,0.00,VA,13.10,14,0.14550,0.14550,ND,13.10,15.746,0.09237,3.6278
28.30,11.50,0.00,LM,27.80,15,1.64458,1.64458,ND,27.80,22.639,0.82151,15.7862
9.10,4.40,0.00,SA,7.20,15,1.64458,1.64458,ND,7.20,9.894,0.02056,1.2007
11.10,4.60,0.00,LM,13.40,14,0.14550,0.14550,ND,13.40,15.972,0.08195,3.0512
24.90,9.40,0.00,PN,25.60,13,0.95068,0.95068,ND,25.60,21.973,0.61312,12.5685
13.50,1.72,0.00,VA,10.20,15,1.64458,1.64458,ND,10.20,13.240,0.05296,2.6558
13.00,4.40,0.00,VA,10.45,15,1.64458,1.64458,ND,10.45,13.481,0.05383,2.6254
19.90,8.20,0.00,LM,27.15,14,0.14550,0.14550,ND,27.15,22.451,0.55440,10.7568
32.00,18.80,12.00,KU,33.90,15,1.64458,1.64458,ND,33.90,24.131,1.35055,21.4315
10.80,4.50,2.50,KU,14.05,13,0.95068,0.95068,ND,14.05,16.443,0.09782,3.3886
25.90,9.60,6.30,KU,28.60,15,1.64458,1.64458,ND,28.60,22.863,0.80966,14.9732
28.30,15.10,0.00,PN,30.70,13,0.95068,0.95068,ND,30.70,23.406,0.99551,17.0935
17.70,7.00,0.00,LM,11.70,15,1.64458,1.64458,ND,11.70,14.613,0.09311,4.1502
14.70,2.20,1.60,KU,17.05,15,1.64458,1.64458,ND,17.05,18.333,0.18439,5.4210
27.50,9.00,0.00,PN,36.65,15,1.64458,1.64458,ND,36.65,24.673,1.38050,19.8373
14.44,8.42,0.00,JA,15.25,15,1.64458,1.64458,ND,15.25,17.252,0.12551,4.2352
24.30,10.00,0.00,KS,48.70,15,1.64458,1.64458,ND,48.70,26.436,2.02259,22.5107
25.50,14.70,0.00,PN,26.65,13,0.95068,0.95068,ND,26.65,22.301,0.67952,13.3929
14.70,6.80,0.00,LM,9.65,15,1.64458,1.64458,ND,9.65,12.690,0.05382,2.8631
28.80,11.90,6.10,KU,40.85,13,0.95068,0.95068,ND,40.85,25.385,1.70498,22.6070
23.40,19.70,0.00,KS,22.45,15,1.64458,1.64458,ND,22.45,20.857,0.41491,9.9941
21.20,10.80,2.10,KU,19.25,14,0.14550,0.14550,ND,19.25,19.474,0.32136,8.6001
11.60,5.80,0.00,TM,7.75,14,0.14550,0.14550,ND,7.75,10.574,0.02881,1.5904
31.10,18.00,7.10,KU,48.65,13,0.95068,0.95068,ND,48.65,26.430,2.49303,28.1372
5.80,2.90,0.40,KU,7.55,15,1.64458,1.64458,ND,7.55,10.330,0.01607,0.8866
23.50,18.80,0.00,HB,22.55,15,1.64458,1.64458,ND,22.55,20.896,0.45007,10.4536
12.20,1.50,0.00,PN,12.70,14,0.14550,0.14550,ND,12.70,15.436,0.07944,3.1524
16.50,4.60,1.60,KU,22.80,15,1.64458,1.64458,ND,22.80,20.992,0.35334,7.9094
29.90,7.60,0.00,KS,49.40,15,1.64458,1.64458,ND,49.40,26.516,2.54406,28.1855
24.50,6.40,4.20,KU,22.80,13,0.95068,0.95068,ND,22.80,20.992,0.50480,11.5629
20.60,14.30,9.30,KU,21.40,15,1.64458,1.64458,ND,21.40,20.435,0.38228,9.2238
13.00,10.50,0.00,LM,9.70,15,1.64458,1.64458,ND,9.70,12.741,0.04898,2.5618
37.90,12.80,9.80,KU,60.90,15,1.64458,1.64458,ND,60.90,27.597,4.43344,40.8145
16.60,7.30,0.00,PN,17.20,13,0.95068,0.95068,ND,17.20,18.416,0.19080,5.7081
10.05,3.80,0.00,JA,13.25,15,1.64458,1.64458,ND,13.25,15.860,0.06983,2.6165
26.70,15.80,0.00,PN,26.25,13,0.95068,0.95068,ND,26.25,22.178,0.68859,13.8012
