timestamp,Year,Month,Day,Hour,DoY,Tair_f,NEE_f,GPP_f,Reco
2020-09-14 19:30:00,2020,9,14,19.5,258,14.768,5.5579,1.5976,7.155435
2020-09-14 20:00:00,2020,9,14,20.0,258,14.557,6.822,0.27781,7.099794
2020-09-14 20:30:00,2020,9,14,20.5,258,14.456,3.7471,3.3257,7.072846
2020-09-14 21:00:00,2020,9,14,21.0,258,14.089,3.4555,3.5212,6.976711
2020-09-14 21:30:00,2020,9,14,21.5,258,14.178,2.6961,4.3031,6.999224
2020-09-14 22:00:00,2020,9,14,22.0,258,14.502,6.9754,0.10752,7.082906
2020-09-14 22:30:00,2020,9,14,22.5,258,14.653,8.2195,-1.0979,7.121593
2020-09-14 23:00:00,2020,9,14,23.0,258,14.545,7.6014,-0.50853,7.092822
2020-09-14 23:30:00,2020,9,14,23.5,258,14.638,4.6632,2.4532,7.116399
2020-09-15 00:00:00,2020,9,15,0.0,259,14.592,6.8827,0.22104,7.103777
2020-09-15 00:30:00,2020,9,15,0.5,259,14.413,5.4428,1.6137,7.056546
2020-09-15 01:00:00,2020,9,15,1.0,259,14.382,5.5309,1.5169,7.047844
2020-09-15 01:30:00,2020,9,15,1.5,259,14.333,8.863,-1.8286,7.034463
2020-09-15 02:00:00,2020,9,15,2.0,259,14.125,6.5061,0.47367,6.979761
2020-09-15 02:30:00,2020,9,15,2.5,259,14.199,8.0956,-1.0973,6.998358
2020-09-15 03:00:00,2020,9,15,3.0,259,14.196,5.5899,1.407,6.996946
2020-09-15 03:30:00,2020,9,15,3.5,259,14.233,7.3178,-0.31191,7.005927
2020-09-15 04:00:00,2020,9,15,4.0,259,14.189,5.3238,1.6701,6.993861
2020-09-15 04:30:00,2020,9,15,4.5,259,13.967,13.617,-6.6816,6.935585
2020-09-15 05:00:00,2020,9,15,5.0,259,13.687,6.8126,0.049754,6.862334
2020-09-15 05:30:00,2020,9,15,5.5,259,13.642,3.7997,3.0504,6.850051
2020-09-15 06:00:00,2020,9,15,6.0,259,13.8,6.3737,0.51667,6.890386
2020-09-15 06:30:00,2020,9,15,6.5,259,13.856,6.3488,0.55549,6.904283
2020-09-15 07:00:00,2020,9,15,7.0,259,13.856,6.3488,0.55487,6.903658
2020-09-15 07:30:00,2020,9,15,7.5,259,13.571,6.1627,0.66649,6.829182
2020-09-15 08:00:00,2020,9,15,8.0,259,13.298,5.9053,0.85258,6.757915
2020-09-15 08:30:00,2020,9,15,8.5,259,13.055,5.6628,1.0317,6.694497
2020-09-15 09:00:00,2020,9,15,9.0,259,12.537,5.5549,1.0053,6.560265
2020-09-15 09:30:00,2020,9,15,9.5,259,12.336,3.5971,2.9108,6.507918
2020-09-15 10:00:00,2020,9,15,10.0,259,12.057,5.3961,1.0395,6.43559
2020-09-15 10:30:00,2020,9,15,10.5,259,11.598,3.0195,3.2977,6.317238
2020-09-15 11:00:00,2020,9,15,11.0,259,10.773,1.4757,4.6301,6.105815
2020-09-15 11:30:00,2020,9,15,11.5,259,10.455,-0.88201,6.9063,6.024292
2020-09-15 12:00:00,2020,9,15,12.0,259,10.302,3.3697,2.6152,5.984855
2020-09-15 12:30:00,2020,9,15,12.5,259,10.212,3.2176,2.7438,5.961456
2020-09-15 13:00:00,2020,9,15,13.0,259,10.386,2.725,3.2801,6.005114
2020-09-15 13:30:00,2020,9,15,13.5,259,10.445,1.3606,4.659,6.019567
2020-09-15 14:00:00,2020,9,15,14.0,259,10.643,1.884,4.1854,6.06939
2020-09-15 14:30:00,2020,9,15,14.5,259,10.747,2.1995,3.8958,6.095321
2020-09-15 15:00:00,2020,9,15,15.0,259,10.792,3.225,2.8813,6.106231
2020-09-15 15:30:00,2020,9,15,15.5,259,10.866,3.2773,2.8472,6.124533
2020-09-15 16:00:00,2020,9,15,16.0,259,10.882,5.5542,0.57387,6.128055
2020-09-15 16:30:00,2020,9,15,16.5,259,10.923,5.4645,0.67346,6.137949
2020-09-15 17:00:00,2020,9,15,17.0,259,11.03,5.5665,0.59813,6.164675
2020-09-15 17:30:00,2020,9,15,17.5,259,11.096,5.4345,0.74649,6.180951
2020-09-15 18:00:00,2020,9,15,18.0,259,11.111,5.7896,0.39465,6.184218
2020-09-15 18:30:00,2020,9,15,18.5,259,11.17,5.766,0.43271,6.198712
2020-09-15 19:00:00,2020,9,15,19.0,259,11.192,5.7722,0.43158,6.203764
2020-09-15 19:30:00,2020,9,15,19.5,259,11.183,5.7326,0.46828,6.200905
2020-09-15 20:00:00,2020,9,15,20.0,259,11.179,5.7412,0.45817,6.199322
2020-09-15 20:30:00,2020,9,15,20.5,259,11.221,5.786,0.4235,6.209476
2020-09-15 21:00:00,2020,9,15,21.0,259,11.271,5.8034,0.41831,6.221674
2020-09-15 21:30:00,2020,9,15,21.5,259,11.347,5.7926,0.44592,6.238474
2020-09-15 22:00:00,2020,9,15,22.0,259,11.394,5.8255,0.42232,6.247865
2020-09-15 22:30:00,2020,9,15,22.5,259,11.415,5.8066,0.44406,6.250615
2020-09-15 23:00:00,2020,9,15,23.0,259,11.433,5.7933,0.45929,6.252596
2020-09-15 23:30:00,2020,9,15,23.5,259,11.395,5.7749,0.46543,6.240296
2020-09-16 00:00:00,2020,9,16,0.0,260,11.439,5.7588,0.4901,6.2489
2020-09-16 00:30:00,2020,9,16,0.5,260,11.529,5.8552,0.41406,6.269223
2020-09-16 01:00:00,2020,9,16,1.0,260,11.576,5.8256,0.45299,6.278577
2020-09-16 01:30:00,2020,9,16,1.5,260,11.699,5.8126,0.4947,6.307297
2020-09-16 02:00:00,2020,9,16,2.0,260,11.823,8.496,-2.1597,6.336267
2020-09-16 02:30:00,2020,9,16,2.5,260,12.072,9.5575,-3.1604,6.39713
2020-09-16 03:00:00,2020,9,16,3.0,260,12.247,7.8211,-1.382,6.439123
2020-09-16 03:30:00,2020,9,16,3.5,260,12.272,6.1314,0.31144,6.442807
2020-09-16 04:00:00,2020,9,16,4.0,260,12.196,4.6081,1.8126,6.420712
2020-09-16 04:30:00,2020,9,16,4.5,260,12.196,5.38,1.0381,6.418018
2020-09-16 05:00:00,2020,9,16,5.0,260,12.214,5.7335,0.68639,6.419913
2020-09-16 05:30:00,2020,9,16,5.5,260,12.268,6.4307,0.00029944,6.430979
2020-09-16 06:00:00,2020,9,16,6.0,260,12.393,10.958,-4.4978,6.460137
2020-09-16 06:30:00,2020,9,16,6.5,260,12.627,18.871,-12.354,6.517092
2020-09-16 07:00:00,2020,9,16,7.0,260,12.833,17.263,-10.696,6.566918
2020-09-16 07:30:00,2020,9,16,7.5,260,13.052,6.5756,0.044505,6.620075
2020-09-16 08:00:00,2020,9,16,8.0,260,13.32,4.399,2.2867,6.685769
2020-09-16 08:30:00,2020,9,16,8.5,260,13.631,-0.57301,7.3355,6.762492
2020-09-16 09:00:00,2020,9,16,9.0,260,14.082,-2.6987,9.5739,6.875126
2020-09-16 09:30:00,2020,9,16,9.5,260,14.891,-7.5976,14.677,7.079806
2020-09-16 10:00:00,2020,9,16,10.0,260,15.481,-12.693,19.921,7.228515
2020-09-16 10:30:00,2020,9,16,10.5,260,15.958,-5.6122,12.96,7.348258
2020-09-16 11:00:00,2020,9,16,11.0,260,17.465,-12.998,20.732,7.733927
2020-09-16 11:30:00,2020,9,16,11.5,260,18.411,-11.551,19.526,7.97521
2020-09-16 12:00:00,2020,9,16,12.0,260,19.494,-13.524,21.776,8.252076
2020-09-16 12:30:00,2020,9,16,12.5,260,20.372,-10.941,19.417,8.47588
2020-09-16 13:00:00,2020,9,16,13.0,260,21.299,-10.823,19.536,8.712262
2020-09-16 13:30:00,2020,9,16,13.5,260,22.212,-15.608,24.553,8.94482
2020-09-16 14:00:00,2020,9,16,14.0,260,22.725,-11.143,20.217,9.07369
2020-09-16 14:30:00,2020,9,16,14.5,260,22.552,-6.3421,15.367,9.025139
2020-09-16 15:00:00,2020,9,16,15.0,260,23.073,-7.0013,16.157,9.1559
2020-09-16 15:30:00,2020,9,16,15.5,260,23.034,-5.8881,15.03,9.141954
2020-09-16 16:00:00,2020,9,16,16.0,260,22.988,-5.0406,14.167,9.126211
2020-09-16 16:30:00,2020,9,16,16.5,260,23.188,-2.6256,11.8,9.17393
2020-09-16 17:00:00,2020,9,16,17.0,260,23.085,-1.6209,10.764,9.143485
2020-09-16 17:30:00,2020,9,16,17.5,260,22.77,-0.94196,10.0,9.058416
2020-09-16 18:00:00,2020,9,16,18.0,260,22.314,0.5677,8.3694,8.937062
2020-09-16 18:30:00,2020,9,16,18.5,260,21.817,3.9927,4.8125,8.80522
2020-09-16 19:00:00,2020,9,16,19.0,260,21.422,2.3841,6.3157,8.699745
2020-09-16 19:30:00,2020,9,16,19.5,260,20.991,5.1126,3.4724,8.585086
2020-09-16 20:00:00,2020,9,16,20.0,260,20.616,7.218,1.2669,8.484938
2020-09-16 20:30:00,2020,9,16,20.5,260,20.486,8.9404,-0.49254,8.447894
2020-09-16 21:00:00,2020,9,16,21.0,260,20.247,5.9866,2.3962,8.382859
2020-09-16 21:30:00,2020,9,16,21.5,260,19.849,6.3254,1.9517,8.277035
2020-09-16 22:00:00,2020,9,16,22.0,260,19.529,2.9199,5.2714,8.19135
2020-09-16 22:30:00,2020,9,16,22.5,260,18.611,15.662,-7.71,7.952397
2020-09-16 23:00:00,2020,9,16,23.0,260,17.643,11.275,-3.5743,7.70113
2020-09-16 23:30:00,2020,9,16,23.5,260,17.074,10.065,-2.5123,7.552398
2020-09-17 00:00:00,2020,9,17,0.0,261,16.044,9.7681,-2.4816,7.286465
2020-09-17 00:30:00,2020,9,17,0.5,261,15.259,2.4299,4.6538,7.083707
2020-09-17 01:00:00,2020,9,17,1.0,261,14.612,10.934,-4.0169,6.916578
2020-09-17 01:30:00,2020,9,17,1.5,261,13.519,6.8481,-0.21071,6.637415
2020-09-17 02:00:00,2020,9,17,2.0,261,12.853,5.8151,0.65191,6.466982
2020-09-17 02:30:00,2020,9,17,2.5,261,12.029,11.094,-4.8362,6.257709
2020-09-17 03:00:00,2020,9,17,3.0,261,11.618,8.8209,-2.6685,6.152416
2020-09-17 03:30:00,2020,9,17,3.5,261,11.044,8.4857,-2.4788,6.006945
2020-09-17 04:00:00,2020,9,17,4.0,261,9.603,7.0798,-1.4315,5.648295
2020-09-17 04:30:00,2020,9,17,4.5,261,9.012,4.9557,0.54526,5.500981
2020-09-17 05:00:00,2020,9,17,5.0,261,8.93,5.6336,-0.155,5.478584
2020-09-17 05:30:00,2020,9,17,5.5,261,8.92,5.6119,-0.13811,5.473794
2020-09-17 06:00:00,2020,9,17,6.0,261,8.819,6.8594,-1.4126,5.446803
2020-09-17 06:30:00,2020,9,17,6.5,261,8.655,5.7896,-0.38512,5.404513
2020-09-17 07:00:00,2020,9,17,7.0,261,8.456,3.0204,2.3334,5.353808
2020-09-17 07:30:00,2020,9,17,7.5,261,8.378,4.8219,0.51068,5.332576
2020-09-17 08:00:00,2020,9,17,8.0,261,8.734,-0.70625,6.123,5.41677
2020-09-17 08:30:00,2020,9,17,8.5,261,9.134,-1.9701,7.482,5.511883
2020-09-17 09:00:00,2020,9,17,9.0,261,9.709,-1.9923,7.6423,5.650068
2020-09-17 09:30:00,2020,9,17,9.5,261,10.053,-4.4159,10.148,5.731982
2020-09-17 10:00:00,2020,9,17,10.0,261,10.093,-7.8017,13.541,5.739333
2020-09-17 10:30:00,2020,9,17,10.5,261,10.232,-7.2174,12.988,5.770983
2020-09-17 11:00:00,2020,9,17,11.0,261,9.819,-6.0941,11.761,5.667262
2020-09-17 11:30:00,2020,9,17,11.5,261,9.7,-8.6637,14.299,5.63572
2020-09-17 12:00:00,2020,9,17,12.0,261,8.799,-8.7974,14.211,5.413917
2020-09-17 12:30:00,2020,9,17,12.5,261,8.826,-6.7069,12.125,5.418131
2020-09-17 13:00:00,2020,9,17,13.0,261,8.823,-6.9269,12.342,5.415066
2020-09-17 13:30:00,2020,9,17,13.5,261,9.09,-5.0361,10.514,5.477504
2020-09-17 14:00:00,2020,9,17,14.0,261,8.988,-0.69702,6.1474,5.450388
2020-09-17 14:30:00,2020,9,17,14.5,261,8.501,-0.57103,5.9012,5.330198
2020-09-17 15:00:00,2020,9,17,15.0,261,8.281,-2.5823,7.8572,5.274846
2020-09-17 15:30:00,2020,9,17,15.5,261,8.367,-1.7399,7.0332,5.293283
2020-09-17 16:00:00,2020,9,17,16.0,261,8.308,-0.79049,6.0673,5.276786
2020-09-17 16:30:00,2020,9,17,16.5,261,8.284,0.90492,4.3638,5.268728
2020-09-17 17:00:00,2020,9,17,17.0,261,8.362,1.9386,3.3466,5.285212
2020-09-17 17:30:00,2020,9,17,17.5,261,8.19,5.2637,-0.022159,5.241581
2020-09-17 18:00:00,2020,9,17,18.0,261,7.907,3.1618,2.0097,5.171455
2020-09-17 18:30:00,2020,9,17,18.5,261,7.815,1.0427,4.1045,5.147202
2020-09-17 19:00:00,2020,9,17,19.0,261,7.953,6.975,-1.797,5.17798
2020-09-17 19:30:00,2020,9,17,19.5,261,7.963,6.0537,-0.87554,5.178127
2020-09-17 20:00:00,2020,9,17,20.0,261,7.753,7.5032,-2.3775,5.125703
2020-09-17 20:30:00,2020,9,17,20.5,261,7.295,5.3526,-0.33818,5.014436
2020-09-17 21:00:00,2020,9,17,21.0,261,7.281,7.1963,-2.1873,5.008934
2020-09-17 21:30:00,2020,9,17,21.5,261,7.209,7.0548,-2.0652,4.989677
2020-09-17 22:00:00,2020,9,17,22.0,261,7.362,5.7825,-0.75866,5.023803
2020-09-17 22:30:00,2020,9,17,22.5,261,7.382,5.8335,-0.80716,5.026365
2020-09-17 23:00:00,2020,9,17,23.0,261,7.419,5.7625,-0.72955,5.032957
2020-09-17 23:30:00,2020,9,17,23.5,261,7.74,6.6798,-1.5728,5.107033
2020-09-18 00:00:00,2020,9,18,0.0,262,7.812,6.5091,-1.3872,5.12194
2020-09-18 00:30:00,2020,9,18,0.5,262,7.681,5.5321,-0.44357,5.088562
2020-09-18 01:00:00,2020,9,18,1.0,262,7.562,4.8692,0.18891,5.058097
2020-09-18 01:30:00,2020,9,18,1.5,262,7.255,8.2122,-3.229,4.983199
2020-09-18 02:00:00,2020,9,18,2.0,262,6.991,6.3343,-1.4156,4.918717
2020-09-18 02:30:00,2020,9,18,2.5,262,7.08,6.8945,-1.957,4.937548
2020-09-18 03:00:00,2020,9,18,3.0,262,7.124,6.1011,-1.1553,4.945766
2020-09-18 03:30:00,2020,9,18,3.5,262,7.05,5.2857,-0.35949,4.92617
2020-09-18 04:00:00,2020,9,18,4.0,262,7.264,6.5225,-1.548,4.974453
2020-09-18 04:30:00,2020,9,18,4.5,262,7.233,7.6201,-2.6552,4.964969
2020-09-18 05:00:00,2020,9,18,5.0,262,7.251,5.7342,-0.76715,4.96704
2020-09-18 05:30:00,2020,9,18,5.5,262,7.185,5.2333,-0.284,4.949322
2020-09-18 06:00:00,2020,9,18,6.0,262,7.275,6.1727,-1.2044,4.968346
2020-09-18 06:30:00,2020,9,18,6.5,262,7.82,4.9741,0.12078,5.094826
2020-09-18 07:00:00,2020,9,18,7.0,262,7.695,4.3771,0.68598,5.06304
2020-09-18 07:30:00,2020,9,18,7.5,262,7.555,2.6103,2.4175,5.027775
2020-09-18 08:00:00,2020,9,18,8.0,262,7.673,1.2469,3.8065,5.053408
2020-09-18 08:30:00,2020,9,18,8.5,262,7.939,-3.0238,8.1378,5.114029
2020-09-18 09:00:00,2020,9,18,9.0,262,8.138,-2.2345,7.3934,5.158874
2020-09-18 09:30:00,2020,9,18,9.5,262,8.299,-1.8093,7.004,5.194752
2020-09-18 10:00:00,2020,9,18,10.0,262,8.531,-6.402,11.65,5.247505
2020-09-18 10:30:00,2020,9,18,10.5,262,8.847,-10.403,15.723,5.320303
2020-09-18 11:00:00,2020,9,18,11.0,262,9.322,-15.649,21.08,5.431176
2020-09-18 11:30:00,2020,9,18,11.5,262,9.682,-16.07,21.585,5.514835
2020-09-18 12:00:00,2020,9,18,12.0,262,10.147,-12.684,18.308,5.623846
2020-09-18 12:30:00,2020,9,18,12.5,262,10.723,-12.953,18.713,5.759856
2020-09-18 13:00:00,2020,9,18,13.0,262,11.324,-9.6453,15.548,5.902312
2020-09-18 13:30:00,2020,9,18,13.5,262,11.839,-14.387,20.411,6.024324
2020-09-18 14:00:00,2020,9,18,14.0,262,12.03,-9.6485,15.716,6.067958
2020-09-18 14:30:00,2020,9,18,14.5,262,12.436,-10.418,16.581,6.163794
2020-09-18 15:00:00,2020,9,18,15.0,262,12.634,-7.0895,13.299,6.209172
2020-09-18 15:30:00,2020,9,18,15.5,262,12.759,-7.4063,13.643,6.236807
2020-09-18 16:00:00,2020,9,18,16.0,262,12.79,-5.7074,11.949,6.241586
2020-09-18 16:30:00,2020,9,18,16.5,262,12.886,-3.3288,9.5909,6.262153
2020-09-18 17:00:00,2020,9,18,17.0,262,12.933,-2.0896,8.3604,6.270803
2020-09-18 17:30:00,2020,9,18,17.5,262,12.656,-0.00032145,6.2011,6.200803
2020-09-18 18:00:00,2020,9,18,18.0,262,12.195,0.87901,5.2074,6.086436
2020-09-18 18:30:00,2020,9,18,18.5,262,11.752,1.401,4.5758,5.976783
2020-09-18 19:00:00,2020,9,18,19.0,262,11.257,2.3584,3.4966,5.854998
2020-09-18 19:30:00,2020,9,18,19.5,262,10.915,5.8243,-0.053924,5.770336
2020-09-18 20:00:00,2020,9,18,20.0,262,11.07,8.4111,-2.6061,5.804935
2020-09-18 20:30:00,2020,9,18,20.5,262,11.302,6.7405,-0.88248,5.858019
2020-09-18 21:00:00,2020,9,18,21.0,262,11.4,5.706,0.17295,5.878945
2020-09-18 21:30:00,2020,9,18,21.5,262,11.473,3.0745,2.8194,5.89386
2020-09-18 22:00:00,2020,9,18,22.0,262,11.288,3.1854,2.6614,5.846867
2020-09-18 22:30:00,2020,9,18,22.5,262,11.043,3.592,2.1936,5.785606
2020-09-18 23:00:00,2020,9,18,23.0,262,11.131,2.793,3.0111,5.804087
2020-09-18 23:30:00,2020,9,18,23.5,262,11.419,5.389,0.48149,5.870453
2020-09-19 00:00:00,2020,9,19,0.0,263,11.614,5.1805,0.73409,5.914571
2020-09-19 00:30:00,2020,9,19,0.5,263,11.58,4.8239,1.0799,5.903792
2020-09-19 01:00:00,2020,9,19,1.0,263,11.419,4.8707,0.9919,5.86262
2020-09-19 01:30:00,2020,9,19,1.5,263,11.481,4.9667,0.9081,5.874841
2020-09-19 02:00:00,2020,9,19,2.0,263,11.26,5.2809,0.53852,5.819404
2020-09-19 02:30:00,2020,9,19,2.5,263,10.804,5.5601,0.148,5.708102
2020-09-19 03:00:00,2020,9,19,3.0,263,10.369,3.713,1.8892,5.6022
2020-09-19 03:30:00,2020,9,19,3.5,263,9.948,5.7266,-0.22659,5.50001
2020-09-19 04:00:00,2020,9,19,4.0,263,9.656,5.391,0.037579,5.428619
2020-09-19 04:30:00,2020,9,19,4.5,263,9.418,4.2036,1.1665,5.370144
2020-09-19 05:00:00,2020,9,19,5.0,263,9.207,3.2266,2.0916,5.318161
2020-09-19 05:30:00,2020,9,19,5.5,263,8.933,4.2242,1.0273,5.251549
2020-09-19 06:00:00,2020,9,19,6.0,263,8.664,3.7678,1.4185,5.186305
2020-09-19 06:30:00,2020,9,19,6.5,263,8.542,4.8205,0.33507,5.15552
2020-09-19 07:00:00,2020,9,19,7.0,263,8.568,6.0678,-0.91059,5.157179
2020-09-19 07:30:00,2020,9,19,7.5,263,8.71,2.1482,3.0377,5.185859
2020-09-19 08:00:00,2020,9,19,8.0,263,9.134,-0.39642,5.6768,5.280364
2020-09-19 08:30:00,2020,9,19,8.5,263,9.665,0.15585,5.2443,5.400118
2020-09-19 09:00:00,2020,9,19,9.0,263,10.248,-4.5728,10.105,5.532389
2020-09-19 09:30:00,2020,9,19,9.5,263,10.86,-5.5525,11.224,5.67183
2020-09-19 10:00:00,2020,9,19,10.0,263,11.366,-5.5186,11.305,5.786505
2020-09-19 10:30:00,2020,9,19,10.5,263,11.892,-10.261,16.167,5.906082
2020-09-19 11:00:00,2020,9,19,11.0,263,12.419,-8.2406,14.267,6.026052
2020-09-19 11:30:00,2020,9,19,11.5,263,12.773,-9.8269,15.932,6.104987
2020-09-19 12:00:00,2020,9,19,12.0,263,13.16,-7.9335,14.125,6.19178
2020-09-19 12:30:00,2020,9,19,12.5,263,13.602,-10.649,16.941,6.291687
2020-09-19 13:00:00,2020,9,19,13.0,263,13.657,-7.7276,14.027,6.299361
2020-09-19 13:30:00,2020,9,19,13.5,263,13.728,-12.413,18.723,6.310823
2020-09-19 14:00:00,2020,9,19,14.0,263,13.445,-5.2746,11.513,6.238102
2020-09-19 14:30:00,2020,9,19,14.5,263,13.943,-16.085,22.436,6.351037
2020-09-19 15:00:00,2020,9,19,15.0,263,13.869,-7.3958,13.724,6.327958
2020-09-19 15:30:00,2020,9,19,15.5,263,13.843,-6.2735,12.59,6.316307
2020-09-19 16:00:00,2020,9,19,16.0,263,13.901,-5.4695,11.794,6.324588
2020-09-19 16:30:00,2020,9,19,16.5,263,13.809,-3.4792,9.7765,6.297302
2020-09-19 17:00:00,2020,9,19,17.0,263,13.588,-1.6323,7.8719,6.239548
2020-09-19 17:30:00,2020,9,19,17.5,263,13.195,-0.4713,6.6127,6.141353
2020-09-19 18:00:00,2020,9,19,18.0,263,12.664,1.2244,4.7867,6.011041
2020-09-19 18:30:00,2020,9,19,18.5,263,12.066,5.6185,0.2471,5.865591
2020-09-19 19:00:00,2020,9,19,19.0,263,11.396,5.4437,0.26032,5.704065
2020-09-19 19:30:00,2020,9,19,19.5,263,10.839,5.4781,0.091573,5.569644
2020-09-19 20:00:00,2020,9,19,20.0,263,10.106,5.3131,0.082196,5.395299
2020-09-19 20:30:00,2020,9,19,20.5,263,9.758,5.2001,0.1104,5.310495
2020-09-19 21:00:00,2020,9,19,21.0,263,9.163,5.1592,0.010329,5.169519
2020-09-19 21:30:00,2020,9,19,21.5,263,8.931,5.2084,-0.096355,5.112055
2020-09-19 22:00:00,2020,9,19,22.0,263,8.718,5.2267,-0.16764,5.059105
2020-09-19 22:30:00,2020,9,19,22.5,263,8.486,7.5634,-2.5614,5.002017
2020-09-19 23:00:00,2020,9,19,23.0,263,8.243,7.3389,-2.3963,4.942641
2020-09-19 23:30:00,2020,9,19,23.5,263,8.011,4.7684,0.1176,4.885959
2020-09-20 00:00:00,2020,9,20,0.0,264,7.716,4.4622,0.35316,4.815328
2020-09-20 00:30:00,2020,9,20,0.5,264,7.543,3.5581,1.2142,4.772309
2020-09-20 01:00:00,2020,9,20,1.0,264,7.328,3.1896,1.5305,4.72004
2020-09-20 01:30:00,2020,9,20,1.5,264,7.057,5.475,-0.81946,4.655493
2020-09-20 02:00:00,2020,9,20,2.0,264,6.753,5.5609,-0.97697,4.583901
2020-09-20 02:30:00,2020,9,20,2.5,264,6.495,5.6292,-1.1064,4.522799
2020-09-20 03:00:00,2020,9,20,3.0,264,6.384,5.6764,-1.1821,4.494325
2020-09-20 03:30:00,2020,9,20,3.5,264,6.148,5.7067,-1.2683,4.438454
2020-09-20 04:00:00,2020,9,20,4.0,264,5.969,5.6773,-1.282,4.395288
2020-09-20 04:30:00,2020,9,20,4.5,264,5.787,5.6773,-1.3257,4.351616
2020-09-20 05:00:00,2020,9,20,5.0,264,5.623,5.6371,-1.325,4.312017
2020-09-20 05:30:00,2020,9,20,5.5,264,5.37,5.6959,-1.4427,4.253238
2020-09-20 06:00:00,2020,9,20,6.0,264,5.313,5.9109,-1.6738,4.237114
2020-09-20 06:30:00,2020,9,20,6.5,264,5.28,5.755,-1.5288,4.226209
2020-09-20 07:00:00,2020,9,20,7.0,264,5.276,5.5816,-1.36,4.221583
2020-09-20 07:30:00,2020,9,20,7.5,264,5.356,0.38699,3.8481,4.2351
2020-09-20 08:00:00,2020,9,20,8.0,264,6.047,-2.2008,6.5819,4.381101
2020-09-20 08:30:00,2020,9,20,8.5,264,7.161,-4.0913,8.7122,4.620871
2020-09-20 09:00:00,2020,9,20,9.0,264,8.275,0.75826,4.1047,4.862936
2020-09-20 09:30:00,2020,9,20,9.5,264,9.56,-5.2476,10.393,5.145326
2020-09-20 10:00:00,2020,9,20,10.0,264,10.484,-3.8394,9.1878,5.348486
2020-09-20 10:30:00,2020,9,20,10.5,264,11.032,-5.3051,10.773,5.467431
2020-09-20 11:00:00,2020,9,20,11.0,264,11.787,-6.317,11.951,5.633547
2020-09-20 11:30:00,2020,9,20,11.5,264,12.125,-11.911,17.616,5.705229
2020-09-20 12:00:00,2020,9,20,12.0,264,12.111,-8.0071,13.704,5.696928
2020-09-20 12:30:00,2020,9,20,12.5,264,12.541,-6.219,12.008,5.78945
2020-09-20 13:00:00,2020,9,20,13.0,264,12.497,-3.1928,8.967,5.77425
2020-09-20 13:30:00,2020,9,20,13.5,264,13.078,-13.125,19.026,5.901055
2020-09-20 14:00:00,2020,9,20,14.0,264,13.487,-10.216,16.205,5.988798
2020-09-20 14:30:00,2020,9,20,14.5,264,13.926,-12.892,18.975,6.083379
2020-09-20 15:00:00,2020,9,20,15.0,264,13.395,-5.9082,11.865,5.957084
2020-09-20 15:30:00,2020,9,20,15.5,264,13.605,-5.9748,11.974,5.9994
2020-09-20 16:00:00,2020,9,20,16.0,264,13.765,-5.5932,11.624,6.030313
2020-09-20 16:30:00,2020,9,20,16.5,264,13.576,-2.3931,8.3751,5.981971
2020-09-20 17:00:00,2020,9,20,17.0,264,13.273,-2.2572,8.1652,5.907938
2020-09-20 17:30:00,2020,9,20,17.5,264,13.065,1.7452,4.1104,5.855576
2020-09-20 18:00:00,2020,9,20,18.0,264,12.662,5.4631,0.29629,5.759408
2020-09-20 18:30:00,2020,9,20,18.5,264,12.201,5.5457,0.10482,5.650566
2020-09-20 19:00:00,2020,9,20,19.0,264,11.549,5.4457,0.053741,5.499466
2020-09-20 19:30:00,2020,9,20,19.5,264,10.841,5.411,-0.074298,5.336741
2020-09-20 20:00:00,2020,9,20,20.0,264,10.394,4.3138,0.91897,5.23276
2020-09-20 20:30:00,2020,9,20,20.5,264,9.972,2.9993,2.1355,5.134777
2020-09-20 21:00:00,2020,9,20,21.0,264,9.676,4.5629,0.50207,5.064938
2020-09-20 21:30:00,2020,9,20,21.5,264,9.491,3.4135,1.6062,5.019701
2020-09-20 22:00:00,2020,9,20,22.0,264,9.433,4.9731,0.029282,5.002402
2020-09-20 22:30:00,2020,9,20,22.5,264,9.419,5.4431,-0.44836,4.99476
2020-09-20 23:00:00,2020,9,20,23.0,264,9.654,5.5246,-0.48298,5.041611
2020-09-20 23:30:00,2020,9,20,23.5,264,10.072,5.2933,-0.1647,5.128601
2020-09-21 00:00:00,2020,9,21,0.0,265,10.475,5.4492,-0.23683,5.212397
2020-09-21 00:30:00,2020,9,21,0.5,265,10.543,4.8539,0.36867,5.222553
2020-09-21 01:00:00,2020,9,21,1.0,265,10.541,3.094,2.1233,5.217312
2020-09-21 01:30:00,2020,9,21,1.5,265,10.492,4.2787,0.92308,5.201762
2020-09-21 02:00:00,2020,9,21,2.0,265,10.495,3.2344,1.9632,5.197628
2020-09-21 02:30:00,2020,9,21,2.5,265,10.423,2.313,2.8641,5.177077
2020-09-21 03:00:00,2020,9,21,3.0,265,10.403,2.8381,2.3298,5.167927
2020-09-21 03:30:00,2020,9,21,3.5,265,10.565,4.2146,0.9839,5.198554
2020-09-21 04:00:00,2020,9,21,4.0,265,10.743,2.7861,2.4466,5.232652
2020-09-21 04:30:00,2020,9,21,4.5,265,10.733,4.9186,0.30701,5.225625
2020-09-21 05:00:00,2020,9,21,5.0,265,10.613,2.7628,2.4318,5.194603
2020-09-21 05:30:00,2020,9,21,5.5,265,10.468,2.2207,2.9375,5.158207
